1.069205625068795573e+00,1.003621429628061668e+00,9.724618277146309664e-01,1.026235050978778318e+00
9.191742620646922157e-01,9.777359185319687285e-01,1.053622349767970645e+00,1.084874419142110247e+00
9.026296955733794647e-01,1.053499959096780847e+00,1.013465302378495636e+00,1.099520069929978749e+00
9.096570433787888321e-01,1.046116647629278695e+00,1.072495250107125209e+00,1.081610441326305239e+00
9.377545837830658648e-01,9.470456054536913193e-01,9.102654279626450906e-01,9.299798472647917702e-01
9.659511637606787993e-01,9.812331110228411646e-01,9.005082976779784643e-01,1.016589157067040228e+00
1.098441335641150873e+00,9.809846390043732711e-01,9.793176164737056322e-01,9.987885638534674815e-01
9.642685588797967888e-01,1.002220477156864353e+00,9.904776904915251201e-01,1.072001801487008077e+00
1.037396337846010042e+00,1.000947440506983810e+00,1.086695189494592206e+00,9.705783897209279143e-01
9.828283042914707224e-01,9.356220071213148248e-01,9.319624681759635099e-01,1.030480721445405923e+00
1.062439368248713434e+00,9.109132569031812565e-01,1.044960723940784986e+00,1.062280047897436575e+00
9.597006316651576219e-01,1.082122826469498866e+00,1.073636194134963473e+00,1.059967431800639126e+00
9.745475540602205333e-01,9.990267184613874640e-01,1.065411772324660999e+00,9.559110638176302466e-01
9.072082006989335978e-01,1.056949669565842465e+00,1.082207784991824351e+00,9.441015519335043127e-01
9.534221025513041070e-01,9.797881915816962772e-01,9.718224678321054633e-01,9.277358795649026657e-01
9.933882112684022658e-01,9.403221456598848116e-01,9.596697295198773903e-01,1.080052111110162416e+00
9.842133675574670226e-01,9.676929843360693173e-01,9.746990118119971402e-01,1.099797144149768924e+00
1.019863195573573966e+00,9.021110328779499143e-01,9.326110143710648615e-01,9.716208122800471525e-01
1.060585677688124617e+00,9.225783754112969470e-01,9.049731139912562394e-01,1.075767535386991547e+00
9.889640136209142396e-01,1.080849117223931843e+00,9.804498762955100588e-01,1.036418394098096440e+00
9.135186766872795960e-01,1.058279078598515888e+00,9.808940753099105736e-01,9.542950283015506630e-01
9.046226310467728737e-01,9.907253886342366478e-01,1.076182206217343840e+00,9.261450098997797697e-01
1.083400956783508784e+00,1.029160954178416132e+00,1.006212771173355280e+00,9.680034663271019912e-01
9.964470643446984299e-01,1.077545502044643833e+00,1.031521617668136770e+00,1.032430384409763979e+00
9.712359335617697376e-01,1.084513312887092962e+00,9.758280109857410123e-01,1.002344450388649610e+00
1.086595391528815346e+00,1.059839670137313616e+00,9.285728683620678714e-01,1.083331504776182674e+00
9.324046713186492363e-01,1.099680511683600592e+00,9.752620311329540659e-01,9.260148266650067850e-01
9.857177840509961930e-01,1.002452715240860659e+00,1.087573153640254864e+00,9.865264597882975606e-01
9.071124148653372243e-01,9.583961571702719340e-01,1.043717044819880702e+00,9.892852459632265338e-01
1.000022401288667151e+00,9.816149413863425321e-01,9.002418361228239352e-01,1.035427233296734917e+00
1.078985446361625522e+00,9.001035091354084861e-01,1.048159935131974363e+00,1.003703518381239279e+00
1.053382347149779852e+00,9.821672593586883160e-01,1.039484149512950317e+00,9.236220414186819827e-01
9.085491825986801162e-01,9.651971805248560354e-01,1.045349610878881563e+00,1.028264179113485666e+00
9.286161293342987122e-01,9.204392121911622038e-01,9.944106048663358122e-01,1.077907457520284051e+00
9.391503834277317164e-01,1.075116810296832703e+00,9.977887764254733671e-01,1.076794503923398594e+00
9.376293279536880299e-01,9.084209880894514866e-01,9.418257153236531121e-01,9.667450660012133490e-01
9.248944344989105115e-01,9.073514880332697041e-01,1.033767527172097633e+00,1.086738448179586980e+00
9.492434957369357829e-01,9.215778359594090086e-01,9.390854951875322598e-01,9.423674804014344764e-01
9.705436634606828816e-01,9.079214610381365347e-01,9.670234602961194081e-01,1.003478170505727185e+00
9.877209320444356733e-01,9.014784475651116402e-01,9.990801651714781295e-01,9.844911764001844645e-01
9.568541112714374908e-01,1.074097716161027449e+00,1.041300399843271496e+00,9.419154179773869817e-01
9.752082118233568186e-01,1.061651196031238475e+00,1.074114469943598271e+00,1.037380057103033382e+00
1.095820971261455723e+00,1.017960734735569250e+00,9.475808701820164215e-01,9.493174162511315295e-01
1.009665480337405885e+00,1.034413229508520216e+00,1.052597594251729385e+00,9.424676956893026647e-01
9.470870772109944991e-01,1.089209435224899325e+00,1.074210776594537231e+00,9.151816690127694276e-01
1.084485456365925193e+00,1.051387642783356169e+00,1.014479422161914224e+00,9.786089277503520201e-01
9.813034477143881551e-01,9.269770202869243025e-01,1.056180075400914964e+00,1.048017936525311722e+00
1.038803267419026843e+00,9.023682459724666760e-01,1.073808981721023459e+00,9.094411137920556110e-01
9.366309973811711709e-01,1.028010753057522653e+00,9.472422091558047041e-01,1.061234334106359700e+00
1.076775092211104123e+00,9.742011409779295361e-01,9.974575365593417731e-01,9.442850413152954481e-01
9.108562881077963969e-01,9.857939083216396003e-01,9.511880286829782483e-01,9.061324112383636331e-01
1.066774273636509118e+00,9.826550458326319681e-01,1.033965974237968766e+00,9.360502693086485415e-01
9.283855272847690854e-01,9.905020567756536165e-01,1.016264781307130383e+00,1.045774175569452957e+00
9.687658753737324879e-01,1.078970496235444498e+00,9.920175654264205001e-01,1.097304492855836422e+00
9.563581213760985467e-01,9.649939303534902368e-01,9.529073804475475251e-01,1.017246626294243450e+00
9.913758764063618223e-01,1.015977349098468263e+00,1.075866851727750761e+00,1.044081992811169313e+00
1.042959413970131033e+00,9.100343672673402162e-01,1.091672618256510852e+00,9.206663302087855216e-01
9.635702508641111885e-01,9.261744454808616966e-01,1.046195435861112077e+00,1.033918155546603268e+00
9.599611417157652982e-01,1.036499482638888692e+00,9.618290551607933114e-01,9.454215538278900599e-01
1.037984717143238589e+00,1.066009018673989228e+00,9.372145023080878934e-01,1.068357194010869815e+00
1.050376702565829934e+00,9.150943823237970287e-01,1.027181334821422265e+00,1.014373458228871261e+00
9.315052016464837603e-01,1.046395712270419054e+00,9.960600046062775270e-01,1.091182505045558138e+00
9.603381091245135615e-01,1.006783803705565639e+00,9.757663420355423556e-01,1.017631705801189002e+00
1.053926816029724822e+00,1.070788540676295142e+00,1.019624419852604547e+00,9.767350841548148033e-01
1.042182875751794802e+00,9.873712011361561736e-01,1.068635518595096645e+00,1.026885730633015692e+00
9.845527183121581816e-01,1.029577888005912989e+00,1.034004701205559318e+00,9.194504867811587046e-01
9.618770053415369725e-01,1.050752698749621850e+00,9.778361673674580423e-01,9.426420148493053208e-01
1.080020127727840062e+00,1.008474505019391732e+00,9.584272638028069613e-01,1.089209663561774066e+00
9.452184850736254917e-01,1.092728295761802748e+00,1.037841322095776064e+00,9.894552688139993668e-01
1.020856464075448722e+00,1.079405349429893857e+00,1.051866153298312456e+00,9.262176470064730216e-01
1.092379512014955534e+00,1.071353268325409669e+00,9.227773441896556239e-01,9.746075567126739614e-01
1.055164542132451588e+00,9.099748599843724417e-01,1.031197338738442326e+00,9.933141467502913935e-01
9.009016287063582595e-01,1.070412755562984986e+00,9.468310907377702756e-01,1.009759417892169164e+00
9.773456781643533597e-01,1.016055847837829429e+00,9.614521142452221447e-01,1.023295477771901441e+00
1.049420291056333276e+00,1.094102628625734042e+00,9.331882014274659465e-01,9.026591474090688294e-01
9.146717649093366598e-01,1.026251063845746270e+00,1.041675633801691925e+00,9.091036226722489788e-01
1.070924608755595031e+00,9.799390642422765030e-01,1.082409891401130198e+00,9.633670157356069019e-01
9.710358567186258005e-01,9.241643505372548750e-01,1.018099300960575659e+00,1.067286421420965858e+00
1.063103926186860226e+00,1.024471501309940358e+00,1.069922615839863589e+00,1.073904909198275526e+00
1.014878748465162683e+00,9.115797066372637314e-01,1.069278009342990998e+00,9.279970389152316645e-01
1.033663983455523017e+00,9.506308506099171440e-01,9.338691961473492009e-01,1.023036080975935125e+00
1.025497039164994906e+00,1.062452802599271662e+00,1.002894708700763138e+00,9.266324654704664043e-01
9.926790631704432988e-01,1.032277817717634605e+00,1.066415259670660420e+00,9.635940107124630893e-01
